DOJ Extended,Duration to accept offer,Notice period,Offered band,Percent difference CTC,Joining Bonus,Candidate relocate actual,Candidate Source,Rex in Yrs,LOB,Status
0,1,60,1,0.0,0,0,1,3,1,0
1,57,60,1,9.62,0,0,2,5,5,0
0,37,30,1,0.0,0,0,1,5,1,0
1,16,30,1,0.0,0,0,1,4,5,0
0,27,30,2,8.33,0,0,1,5,7,0
0,9,60,2,0.0,0,0,1,5,7,0
1,11,30,1,6.67,0,0,1,9,5,0
0,30,30,1,48.0,0,0,0,3,3,0
0,9,30,1,12.86,0,0,0,3,1,0
1,14,90,1,53.49,0,0,0,1,4,1
0,27,30,1,33.33,0,0,0,2,4,0
0,7,30,2,0.0,0,0,1,4,7,0
0,2,60,3,0.0,0,0,2,8,7,0
0,1,30,2,22.22,0,0,0,4,7,0
1,7,30,2,9.53,0,0,0,6,1,1
0,2,30,2,0.0,0,0,2,8,1,0
0,12,30,1,16.67,0,0,1,1,4,0
0,6,30,1,25.88,0,0,0,2,4,0
0,7,30,1,50.0,0,0,1,2,4,0
0,4,60,1,35.48,0,0,0,2,4,1
1,7,30,2,15.23,0,0,0,7,1,0
0,3,30,1,16.13,0,0,0,4,1,0
1,7,30,1,0.0,0,0,0,2,4,1
0,40,90,2,8.31,0,0,1,4,7,0
0,19,30,1,8.33,0,0,1,2,4,0
1,7,30,1,0.0,0,0,1,7,5,0
0,3,30,1,12.68,0,0,0,1,7,0
1,18,30,1,107.14,0,0,1,2,4,0
0,1,60,2,0.0,0,0,1,2,7,0
1,31,30,1,20.84,0,0,1,2,4,0
0,12,30,2,27.28,0,0,0,4,7,0
0,102,30,1,0.0,0,0,0,7,1,1
0,0,60,3,3.57,0,0,0,6,7,1
0,1,30,2,0.0,0,0,1,14,5,0
0,0,90,2,0.0,0,0,0,3,7,0
0,20,30,1,0.0,0,0,1,4,5,0
1,3,90,2,0.0,0,0,2,4,7,0
0,6,60,1,5.71,0,0,2,3,5,1
0,0,30,2,25.0,0,0,0,2,7,0
0,4,60,1,12.83,0,0,0,3,1,1
1,68,90,2,23.67,0,0,0,8,1,0
0,15,30,2,0.0,0,0,1,3,7,1
1,1,0,2,0.0,0,0,0,5,7,0
1,42,30,1,37.5,0,0,1,3,7,0
0,2,30,3,10.0,0,0,2,13,1,0
1,96,30,1,7.6,0,0,0,4,4,1
1,24,60,1,20.98,0,0,0,4,4,0
1,41,90,1,26.31,0,0,0,5,4,0
0,1,30,1,0.0,0,0,0,3,7,0
0,0,30,2,0.0,0,0,1,4,7,0
1,34,30,1,6.25,0,0,0,3,4,0
0,6,30,1,15.0,0,0,0,1,7,0
1,28,30,1,0.0,0,0,1,3,3,0
0,1,30,1,0.0,0,0,1,3,5,0
1,47,30,2,36.64,0,0,2,3,7,1
1,0,30,3,0.0,0,0,1,2,7,0
0,0,30,2,5.45,0,0,1,11,7,0
0,1,30,2,50.0,0,0,1,6,4,0
1,3,30,1,0.0,0,0,1,4,3,0
1,38,30,2,10.0,0,0,0,3,7,0
1,3,60,1,0.0,0,1,0,3,4,0
0,0,30,1,33.33,0,0,0,2,7,0
1,42,30,2,0.0,0,0,0,3,7,0
1,1,30,3,6.25,0,0,0,7,7,0
0,8,30,1,0.0,0,0,2,3,6,1
1,2,30,1,10.42,0,0,1,4,3,0
0,1,90,2,2.0,0,0,1,6,7,0
1,66,60,1,9.73,0,0,2,3,5,0
1,26,30,1,26.32,0,0,1,5,4,0
0,0,90,2,0.0,0,0,0,4,7,1
0,0,60,3,0.0,0,0,0,7,7,0
1,91,30,1,0.0,0,0,1,3,4,0
1,59,30,2,10.72,0,0,0,6,3,0
0,59,60,1,0.0,0,0,1,4,5,0
1,65,60,2,21.36,0,0,1,6,4,0
1,0,60,3,8.0,0,0,2,15,7,1
1,29,30,1,12.89,0,0,1,3,5,0
1,2,45,1,4.0,0,0,2,1,4,0
0,6,30,2,0.0,0,0,1,5,7,0
0,2,60,2,0.0,0,0,0,6,7,0
0,3,60,1,16.13,0,0,1,2,4,0
0,32,60,1,6.41,0,0,1,1,4,0
0,2,60,1,0.0,0,0,1,3,4,0
0,32,60,1,7.15,0,0,1,3,4,0
1,16,60,1,46.87,0,0,0,3,4,0
1,12,60,1,39.89,0,0,0,3,4,0
1,16,30,1,0.0,0,0,0,3,4,0
0,13,45,1,0.0,0,0,0,4,4,1
0,5,30,1,0.0,0,0,0,5,4,0
1,3,30,2,0.0,0,0,0,6,1,0
0,0,30,1,8.4,0,0,1,2,7,1
1,50,30,1,10.0,0,0,0,5,1,0
0,0,30,1,0.0,0,0,1,4,5,0
1,1,60,1,3.46,0,0,1,4,3,1
1,11,30,1,14.24,0,0,2,4,1,0
1,4,30,1,10.0,0,0,0,3,3,0
1,52,60,1,18.19,0,0,0,3,3,0
0,2,60,2,40.0,0,0,1,4,7,1
0,1,30,1,18.0,0,0,2,3,7,0
1,113,30,1,2.22,0,0,1,7,4,1
0,5,30,1,0.0,0,0,1,5,8,0
0,5,30,2,4.79,0,0,0,5,1,1
1,30,60,2,0.0,0,0,0,7,1,1
1,99,30,1,0.0,0,0,0,2,1,0
0,4,30,1,0.0,0,0,0,3,4,0
1,56,30,1,0.0,0,0,0,5,1,1
1,8,30,1,0.0,0,0,0,2,1,0
0,1,30,1,37.0,0,0,1,1,7,0
1,35,30,2,9.68,0,0,0,6,4,0
1,3,30,2,0.0,0,0,1,4,7,0
0,6,30,1,16.78,0,0,1,2,7,0
1,42,30,1,14.7,0,0,1,3,1,0
1,37,30,2,3.34,0,0,1,7,4,0
0,51,60,2,0.0,0,0,0,5,7,1
1,40,30,1,0.0,0,0,1,5,5,0
0,1,60,3,0.0,0,0,0,7,7,0
0,33,60,1,0.0,0,0,1,3,4,0
1,1,30,1,0.0,0,0,1,1,7,0
0,55,60,3,0.0,0,0,0,5,7,0
0,1,30,1,0.0,0,0,1,6,1,0
0,9,30,2,0.0,0,0,0,6,4,0
1,37,30,2,0.0,0,0,1,6,1,0
1,12,30,1,0.0,0,0,1,3,1,0
1,6,30,1,0.0,0,0,1,4,1,1
1,3,30,1,18.86,0,0,0,5,1,0
0,0,60,2,0.0,1,0,0,9,7,0
0,29,30,1,0.0,0,0,1,3,1,0
0,34,30,1,0.0,0,0,0,3,1,0
0,28,30,1,0.0,0,0,1,3,1,0
1,88,30,1,4.76,0,0,1,3,1,0
0,34,30,1,0.0,0,0,0,3,1,0
1,38,30,1,0.0,0,0,1,3,1,0
1,33,60,2,0.0,0,0,1,10,0,0
1,52,30,2,0.0,0,0,1,6,5,0
1,9,30,1,0.0,0,0,1,3,7,0
1,3,30,2,0.0,0,0,1,5,2,0
0,34,30,1,2.63,0,0,0,3,1,0
0,94,90,2,7.69,0,1,1,6,1,0
1,40,30,1,0.0,0,0,1,4,1,0
1,5,30,1,0.0,0,0,0,3,1,0
1,75,30,2,8.89,0,0,1,7,1,0
0,6,30,1,14.59,0,0,1,4,2,0
0,5,30,1,0.0,0,0,0,3,1,0
0,4,30,1,0.0,0,0,1,4,2,0
1,45,60,1,0.0,0,0,1,3,1,0
0,11,30,1,18.75,0,0,1,3,4,0
1,10,30,1,0.0,0,0,0,4,1,0
1,35,30,1,0.0,0,0,0,3,1,0
0,7,30,1,4.44,0,0,1,6,1,0
0,5,30,1,27.02,0,0,1,3,1,0
1,4,30,1,17.86,0,0,1,3,1,1
1,50,30,1,2.38,0,0,0,5,1,0
0,31,30,1,0.0,0,0,0,3,1,0
0,1,30,1,12.25,0,0,2,3,4,0
1,4,30,1,9.92,0,0,1,3,1,0
0,34,30,1,10.97,0,0,0,4,1,0
0,24,30,1,0.0,0,0,1,5,5,0
1,3,30,1,5.81,0,0,1,3,1,0
1,34,30,1,13.44,0,0,0,4,1,0
1,46,30,1,0.0,0,0,2,3,5,0
0,0,30,2,0.0,0,0,2,4,7,1
0,29,30,1,5.43,0,0,1,3,1,0
1,43,30,1,0.0,0,0,1,4,1,0
0,1,30,3,0.0,0,0,1,5,7,0
1,109,90,1,22.36,0,0,2,3,1,0
0,2,30,1,66.67,0,0,1,3,4,0
1,37,30,2,10.36,0,0,2,8,4,0
0,1,45,1,0.0,0,0,1,6,6,0
1,11,60,2,4.03,0,0,1,6,2,1
1,1,30,1,0.0,0,0,1,3,8,0
1,9,30,1,43.11,0,0,1,3,4,0
1,35,30,2,46.16,0,0,1,7,1,0
1,6,30,1,26.31,0,0,1,3,1,0
0,9,30,1,7.83,0,0,1,4,5,0
1,3,30,1,0.0,0,0,1,3,1,0
0,2,30,1,0.0,0,0,1,2,7,0
0,0,30,2,133.33,0,0,2,4,7,0
0,5,90,1,16.79,0,0,1,3,5,1
1,1,60,2,14.63,0,0,1,6,4,0
1,41,30,1,9.09,0,0,0,4,1,1
1,26,60,2,17.63,0,0,1,4,7,1
1,48,60,1,18.31,0,0,1,4,5,1
1,5,60,3,26.89,0,0,0,9,7,0
0,1,30,1,2.38,0,0,1,3,1,0
1,29,60,3,0.26,0,0,1,8,7,0
0,60,30,2,0.0,0,0,0,5,1,0
1,53,60,1,3.52,0,0,1,4,5,0
0,17,30,2,0.0,0,0,0,7,1,1
0,1,30,2,8.32,0,0,1,7,1,0
0,1,30,1,0.0,0,0,0,5,5,0
0,5,30,1,0.0,0,0,0,4,1,1
0,0,30,1,15.39,0,0,1,5,5,0
1,94,60,2,17.44,0,0,2,6,5,0
0,3,30,3,8.79,0,0,1,6,7,0
1,66,60,2,5.56,0,0,0,8,2,0
1,20,30,1,6.94,0,0,1,4,4,0
0,2,45,1,6.21,0,0,1,2,4,0
0,31,30,1,0.0,0,0,1,4,1,0
1,25,30,1,0.0,0,0,1,3,1,0
1,2,30,1,0.0,0,0,1,3,5,0
0,6,30,1,13.89,0,0,1,4,1,0
1,3,60,1,0.0,0,0,1,3,7,0
1,59,30,3,0.0,0,0,0,10,7,1
1,34,30,1,4.45,0,0,1,4,5,0
1,4,30,1,0.0,0,0,1,3,5,0
1,95,30,2,9.26,0,0,1,7,1,0
0,2,60,2,3.95,0,0,1,7,7,0
0,2,0,1,12.63,0,0,1,4,1,0
0,0,30,1,27.03,0,0,1,3,5,0
0,1,30,2,40.0,0,0,1,4,7,0
1,1,30,2,5.55,0,0,1,5,0,0
0,2,60,3,6.34,0,0,1,16,0,0
1,12,90,2,0.0,0,0,0,6,5,0
0,61,60,1,0.0,0,0,1,3,5,1
0,0,30,2,0.0,0,0,1,4,7,0
0,17,90,3,5.26,0,0,1,10,7,1
0,0,30,2,0.0,0,0,1,4,7,0
1,15,90,2,6.66,0,0,1,7,0,0
1,44,30,1,0.0,0,0,1,2,7,0
1,1,30,1,10.0,0,0,1,3,2,0
0,0,60,2,112.5,0,0,1,10,7,1
1,17,30,2,14.14,0,0,2,6,7,0
1,0,30,1,5.81,0,0,2,4,5,0
1,4,60,1,23.44,0,0,2,3,3,1
1,39,30,1,0.0,0,0,1,6,5,0
0,1,30,0,0.0,0,0,1,0,7,0
0,111,30,0,0.0,0,0,1,0,7,1
0,3,30,3,0.0,0,0,2,8,7,0
1,4,30,2,5.55,0,0,2,8,5,0
0,41,30,2,20.54,0,0,1,7,1,0
1,107,30,1,19.05,0,0,1,4,1,1
0,3,60,1,57.14,0,0,0,3,4,1
0,1,30,2,2.82,0,0,0,6,4,0
1,3,30,2,15.38,0,0,0,6,4,1
0,5,30,1,7.14,0,0,1,3,2,0
1,1,60,1,8.82,0,0,1,4,2,0
0,12,30,1,0.0,0,0,1,1,7,1
1,15,30,1,0.0,0,0,2,1,7,0
0,6,45,3,0.68,0,0,0,11,7,0
1,69,75,1,14.68,0,0,0,3,4,0
1,13,30,2,0.0,0,0,1,3,7,0
1,36,30,1,0.0,0,0,1,3,2,0
1,4,30,1,11.91,0,0,1,3,3,0
0,2,60,2,1.54,0,0,2,5,7,0
1,31,30,2,5.08,0,0,1,8,3,0
0,6,30,1,16.67,0,0,1,5,5,0
1,49,60,1,0.0,0,0,2,2,4,0
0,3,45,2,6.25,0,0,1,6,7,0
1,76,90,2,0.0,0,0,0,7,7,0
1,4,30,2,0.0,0,0,2,4,7,0
1,33,30,1,23.08,0,0,2,4,1,0
0,1,30,1,0.0,0,0,1,2,7,0
0,1,30,1,5.26,0,0,1,3,2,0
1,13,30,1,6.39,0,0,1,3,5,0
1,1,30,1,38.1,0,0,0,2,7,0
0,5,30,2,5.96,0,0,0,6,4,0
1,24,30,1,0.0,0,0,1,3,2,1
1,4,90,1,10.64,0,0,1,4,2,0
0,11,60,1,6.71,0,0,1,3,2,1
0,2,30,1,56.0,0,0,1,2,7,0
1,0,30,1,40.0,0,0,0,3,4,0
0,23,60,1,9.37,0,0,1,2,4,0
0,2,30,1,15.39,0,0,0,3,4,0
1,26,45,1,38.33,0,0,0,3,4,0
1,28,30,1,16.67,0,0,0,2,4,0
0,2,45,1,13.04,0,0,1,4,4,0
0,2,30,1,37.5,0,0,0,5,4,0
0,30,30,1,19.45,0,0,0,9,4,0
1,104,90,1,0.0,1,1,1,2,2,0
1,8,30,2,0.0,0,0,0,5,7,0
0,109,30,2,22.99,0,0,0,8,0,1
1,23,30,1,20.0,0,0,0,2,7,0
0,0,30,1,2.86,0,0,1,5,5,1
0,0,30,2,23.81,0,0,2,3,7,0
0,56,60,1,14.77,0,0,1,3,5,0
0,3,30,2,23.81,0,0,2,3,7,0
0,0,30,1,18.18,0,0,1,2,4,0
0,2,30,1,86.67,0,0,1,2,7,0
1,6,30,2,2.21,0,0,0,6,3,1
0,3,30,1,27.78,0,0,1,3,4,0
1,2,30,1,0.0,0,0,0,4,1,0
0,1,30,1,20.0,0,0,0,3,1,0
0,3,30,1,0.0,0,0,0,3,1,0
0,14,30,1,0.0,0,0,0,3,1,0
1,52,30,1,0.0,0,0,0,3,1,0
0,1,30,1,0.0,0,0,0,3,1,0
1,36,30,1,0.0,0,0,0,3,1,0
0,3,60,1,9.37,0,0,1,3,4,1
1,2,30,1,9.61,0,0,0,4,1,1
1,14,90,2,0.0,0,0,1,6,4,1
0,1,30,1,7.35,0,0,0,3,1,0
1,46,30,1,16.94,0,0,0,4,1,0
0,41,30,1,18.18,0,0,0,5,1,0
1,21,30,1,7.69,0,0,0,3,4,1
0,1,30,1,17.73,0,0,1,1,7,0
1,35,30,1,3.39,0,0,1,4,1,0
0,31,30,1,9.05,0,0,1,3,1,0
1,46,30,1,5.73,0,0,1,4,1,0
0,61,45,1,6.39,0,0,0,4,1,0
0,61,60,1,4.88,0,0,0,3,1,0
1,10,30,1,3.64,1,0,0,4,0,0
1,3,30,2,0.0,0,0,0,4,7,0
1,8,30,1,3.45,0,0,1,4,1,1
0,35,90,1,5.55,0,0,0,3,1,1
0,4,30,1,0.0,0,0,0,4,7,0
0,7,30,2,0.0,0,0,1,8,1,0
0,3,30,1,10.0,0,0,0,3,7,0
0,2,0,1,8.93,0,0,2,4,4,0
1,95,30,1,5.72,0,0,1,3,1,0
0,0,30,1,0.0,0,0,2,3,1,0
0,0,60,1,22.5,0,0,0,1,7,0
1,7,30,1,0.0,0,0,1,3,5,0
0,8,60,2,17.39,0,0,1,11,4,1
0,10,30,1,18.21,0,0,1,3,1,0
0,0,30,1,20.0,0,0,1,4,1,0
0,1,30,1,19.1,0,0,1,4,4,0
1,14,60,1,0.0,0,0,0,4,4,1
1,1,30,1,1.28,0,0,1,5,1,0
1,48,30,2,0.0,0,0,0,7,4,0
0,72,30,1,0.0,0,0,1,3,1,0
1,59,60,1,46.16,0,0,0,3,0,0
1,1,30,1,31.58,0,0,1,2,2,0
0,58,60,1,0.0,0,0,0,3,1,1
1,46,60,1,22.23,0,0,0,3,4,1
1,97,90,1,0.0,0,0,0,3,1,0
0,19,30,1,16.28,0,0,0,3,4,1
0,3,30,1,0.0,0,0,0,3,4,1
0,29,30,1,13.25,0,0,1,3,4,0
1,8,60,1,0.0,0,0,0,3,1,1
0,2,30,2,6.02,0,0,0,8,4,0
0,69,90,1,0.0,0,0,0,3,1,0
0,2,30,1,0.0,0,0,1,3,1,0
1,97,90,1,0.0,0,0,0,3,1,1
1,43,30,1,0.0,0,0,0,4,1,0
1,115,60,1,31.25,1,0,0,3,4,1
1,22,60,1,12.72,0,0,0,3,1,1
1,25,90,3,0.0,0,1,2,8,7,0
1,84,60,2,21.31,0,0,1,6,2,1
1,36,30,1,12.86,0,0,2,2,4,0
1,62,30,1,0.0,0,0,2,4,7,0
1,34,30,1,14.28,0,0,1,2,2,0
1,15,30,1,19.24,0,0,0,3,1,1
0,0,30,1,104.17,0,0,0,3,1,0
0,3,30,1,21.74,0,0,0,3,1,0
0,2,30,1,0.0,0,0,1,3,1,1
1,13,30,1,2.18,0,0,0,3,1,0
1,10,30,1,0.0,0,0,1,6,7,0
1,110,90,1,11.63,0,0,0,3,1,0
0,0,30,1,12.82,0,0,0,3,1,0
1,10,30,1,26.32,0,0,1,3,4,1
1,1,60,3,8.93,0,0,2,14,3,0
1,53,30,1,0.0,0,0,1,5,1,0
0,0,30,1,0.0,0,0,1,2,2,0
1,40,30,2,4.59,0,0,1,10,4,0
0,1,30,1,5.0,0,0,1,3,5,0
1,27,60,1,0.0,0,0,1,2,4,0
1,56,30,1,2.22,0,0,1,3,3,0
1,43,30,2,12.57,0,0,0,6,1,0
1,125,90,1,12.7,0,0,0,5,1,0
0,28,30,1,22.85,0,0,1,4,5,0
1,69,30,1,0.0,0,0,0,4,1,0
0,0,30,1,6.0,0,0,0,2,7,0
1,20,30,1,0.0,0,0,1,5,7,0
1,37,30,1,0.0,0,0,0,4,5,1
1,51,60,1,0.0,0,0,0,3,5,0
1,32,30,1,15.0,0,0,0,3,4,0
0,3,30,1,22.22,0,0,1,4,1,0
1,10,30,1,23.15,0,0,0,3,4,0
1,114,30,1,24.08,0,0,0,5,1,1
0,0,60,1,0.0,0,0,0,4,1,0
1,110,60,1,0.0,0,0,0,3,1,1
0,35,90,1,14.29,0,0,0,3,1,1
0,12,90,1,24.39,0,0,0,3,1,1
1,51,60,1,45.14,0,0,0,3,4,1
1,11,30,1,68.75,0,0,0,3,4,0
0,62,60,1,45.0,0,0,0,4,4,0
1,42,30,1,7.75,0,0,0,3,4,0
0,2,30,1,0.0,0,0,1,3,7,0
0,3,30,1,0.0,0,0,1,3,7,0
1,7,30,2,0.0,0,0,1,8,7,0
0,3,30,2,71.43,0,0,0,6,7,0
0,1,30,3,0.0,0,0,1,6,7,0
1,15,45,3,0.0,0,0,1,16,4,0
0,2,30,1,26.67,0,0,0,5,1,1
0,1,30,1,0.0,0,0,0,3,1,0
0,23,30,1,21.21,0,0,0,3,1,0
0,22,90,1,14.09,0,0,1,3,1,1
1,1,45,1,0.0,0,0,1,3,1,1
0,7,90,3,15.96,0,0,1,6,7,0
0,3,30,2,8.57,0,0,1,6,7,0
1,69,45,2,4.76,0,0,0,7,3,0
1,71,90,2,19.12,0,1,1,5,7,0
1,5,30,1,59.53,0,0,1,3,4,0
1,73,45,1,11.91,0,0,1,3,1,1
0,3,30,1,0.0,0,0,1,5,1,1
1,11,60,1,22.06,0,0,1,3,4,1
0,81,45,1,0.0,0,0,0,3,5,1
1,4,60,1,0.0,0,0,1,3,2,0
0,107,60,1,16.66,1,0,2,3,4,1
0,10,60,2,9.16,0,0,2,4,7,0
0,59,60,1,36.37,1,1,1,3,4,0
1,19,60,1,0.0,0,0,0,3,5,0
1,39,90,1,6.67,0,0,1,4,4,1
1,96,90,1,0.0,0,0,1,3,1,0
1,88,60,1,0.0,0,0,0,3,5,1
1,7,30,2,0.0,0,0,0,8,5,0
1,0,60,2,10.81,0,0,1,7,4,0
0,8,30,2,0.0,0,0,0,8,1,0
0,30,30,3,212.5,0,0,1,8,7,0
1,42,60,1,0.0,0,0,0,3,5,1
1,28,60,1,11.11,0,0,0,3,5,1
1,68,60,2,0.0,0,0,0,8,5,0
1,103,60,1,0.0,0,0,0,3,5,0
1,95,30,2,18.35,0,1,1,8,5,0
0,109,60,1,15.15,0,0,0,3,1,1
1,110,30,1,0.0,0,0,1,3,1,1
1,5,60,2,0.53,0,0,1,7,1,1
1,35,60,1,0.0,0,0,1,4,1,0
0,0,90,2,14.28,0,0,0,5,7,1
1,69,60,2,0.0,0,0,2,7,4,0
1,109,30,1,7.15,0,0,1,3,3,1
0,62,60,2,8.06,0,0,1,3,7,0
0,51,30,1,0.0,0,0,1,3,1,0
0,1,90,2,20.6,0,0,0,7,7,0
1,3,30,2,0.0,0,0,0,5,7,0
0,7,30,1,1.11,0,0,1,4,4,0
0,2,45,2,6.53,0,0,1,6,1,1
0,1,30,1,19.0,0,0,1,3,1,1
1,29,45,2,16.57,0,0,0,8,4,0
0,61,30,1,13.63,0,0,1,3,1,0
0,0,30,2,35.17,0,0,1,6,1,0
1,92,30,2,6.15,0,0,2,7,3,0
0,1,60,3,0.0,0,0,2,9,7,0
0,30,30,1,0.0,0,0,0,1,7,0
0,10,30,1,0.0,0,0,0,3,7,0
1,28,60,1,26.01,0,0,1,3,1,1
0,2,60,1,18.42,0,0,0,4,4,1
1,29,30,1,9.8,0,0,1,3,5,0
0,2,30,1,25.0,0,0,1,3,2,0
0,7,60,2,0.0,0,0,2,10,5,0
0,2,60,2,0.0,0,0,1,7,1,1
0,2,30,2,0.0,0,0,1,5,0,1
0,4,30,1,7.89,0,0,0,4,1,0
1,33,30,2,0.0,0,0,1,6,1,0
0,15,30,2,0.97,0,0,0,6,1,0
0,1,45,2,2.36,0,0,0,6,1,0
0,11,30,2,15.87,0,0,0,9,1,1
1,26,30,2,0.0,0,0,0,9,1,0
1,0,30,2,26.21,0,0,1,4,7,0
1,4,30,2,16.66,0,0,2,7,7,0
1,131,90,1,20.88,0,0,0,3,1,0
1,8,30,1,8.0,0,1,2,2,4,0
1,4,30,1,10.43,0,0,0,4,4,0
0,0,30,2,0.0,0,0,1,6,1,0
1,120,60,2,0.0,0,0,1,6,7,1
0,5,30,2,0.0,0,0,1,4,7,0
0,2,90,2,0.0,0,0,1,6,1,1
0,22,30,1,26.67,0,0,1,5,1,1
1,11,30,2,9.44,0,0,1,11,1,0
0,2,30,1,5.0,0,0,1,1,7,0
0,22,60,1,12.05,0,0,2,3,1,1
1,32,30,2,9.17,0,0,0,9,1,0
0,0,30,1,12.0,0,0,1,3,7,0
0,0,60,1,33.34,0,0,0,4,4,0
0,16,45,2,12.29,0,0,1,7,1,1
1,72,60,1,4.54,0,0,0,5,4,0
1,9,30,1,0.0,0,0,1,5,2,0
1,32,45,1,0.0,0,0,1,4,7,0
1,33,30,1,29.17,0,0,2,4,1,0
0,1,30,1,24.0,0,0,1,1,7,0
1,39,30,1,0.0,0,0,2,3,7,0
1,4,30,1,0.0,0,0,2,2,7,0
1,13,30,1,0.0,0,0,1,7,7,0
0,24,45,1,17.71,0,0,1,6,1,1
0,0,60,2,6.31,0,0,2,7,1,1
0,1,30,1,22.67,0,0,1,1,7,0
1,5,30,2,0.0,0,0,1,6,5,0
0,0,30,1,37.0,0,0,1,1,7,0
0,2,30,1,13.22,0,0,0,3,4,1
0,2,60,2,11.25,0,0,0,6,4,1
0,4,30,1,7.69,0,0,0,3,4,0
0,6,30,1,13.46,0,0,1,3,2,0
1,14,30,1,30.0,0,0,2,1,7,0
0,34,30,1,0.0,0,0,1,3,1,1
0,7,30,1,0.0,0,0,0,4,0,0
0,0,30,1,16.66,0,0,0,2,7,0
1,53,60,1,29.07,0,0,0,3,4,1
1,4,60,3,0.0,0,0,1,13,7,0
0,0,30,1,8.33,0,0,0,3,4,1
1,1,30,1,0.0,0,0,1,3,1,0
0,41,30,1,9.76,0,0,1,6,1,0
1,53,60,1,29.85,1,0,1,5,4,1
0,1,30,2,9.5,0,0,1,4,7,0
0,0,30,1,32.27,0,0,0,1,7,0
1,23,60,1,0.0,0,0,1,4,2,0
1,5,30,1,1.43,0,0,1,4,1,0
1,25,60,1,28.57,0,0,1,3,1,0
0,17,45,1,4.76,0,0,2,6,1,0
0,21,45,2,0.0,0,0,1,4,1,0
1,7,30,1,25.0,0,0,1,2,4,0
0,3,90,1,14.29,0,0,0,4,4,0
0,100,30,2,11.56,0,0,1,8,4,1
0,1,60,2,0.0,0,0,0,8,7,0
0,0,30,1,11.54,0,0,0,1,7,0
1,0,30,2,20.0,0,0,1,4,7,0
0,4,30,1,0.0,0,0,1,3,4,0
0,0,30,2,0.0,0,0,1,4,7,0
0,1,30,1,13.34,0,0,1,1,7,0
0,4,30,1,0.0,0,0,1,4,4,0
0,0,30,2,0.0,0,0,1,4,7,0
1,9,30,2,6.99,0,0,1,7,0,1
0,3,30,1,0.0,0,0,1,3,4,0
0,11,30,1,16.66,0,0,1,2,4,0
0,11,30,0,0.0,0,0,1,2,4,0
1,107,30,1,7.69,0,0,2,6,1,1
0,2,30,1,0.0,0,0,1,3,5,0
0,1,30,1,0.0,0,0,1,3,4,0
0,3,30,1,0.0,0,0,0,7,1,0
0,0,30,2,62.5,0,0,2,6,7,0
1,7,60,1,5.55,0,0,0,3,4,0
0,3,30,1,0.0,0,0,1,4,2,0
0,0,30,1,0.0,0,0,1,5,5,0
1,17,60,2,155.56,0,0,1,10,4,0
0,0,30,1,3.08,0,0,0,2,4,0
0,31,90,1,27.77,0,0,0,3,4,0
0,25,30,2,100.0,0,0,2,8,7,0
0,0,30,1,6.67,0,0,2,1,7,0
1,44,30,1,7.54,0,0,1,5,5,0
0,9,30,2,0.0,0,0,1,2,7,0
0,4,30,1,38.22,0,0,1,3,2,1
1,35,30,1,26.31,0,0,1,5,2,0
0,0,0,1,12.5,0,0,2,2,7,0
0,3,45,1,17.74,0,0,1,4,2,1
0,18,30,1,0.0,0,0,0,3,4,0
1,6,30,2,10.52,0,0,1,7,3,1
0,2,60,2,10.22,0,0,2,7,4,0
0,98,30,1,0.0,0,0,1,4,1,0
1,23,60,1,8.93,0,0,1,1,4,0
0,1,45,3,5.61,0,0,1,9,2,0
0,1,30,2,0.0,0,0,0,5,7,0
0,1,30,1,0.0,0,0,1,4,7,0
1,47,60,1,31.94,0,0,2,4,4,0
1,95,90,3,12.42,1,0,1,11,3,0
1,5,30,1,0.0,0,0,1,4,3,0
0,1,30,1,22.73,0,0,0,1,7,0
1,1,30,3,0.0,0,0,1,12,1,0
1,6,30,1,36.36,0,0,1,3,7,0
0,2,30,2,0.0,0,0,0,3,7,0
1,9,60,2,5.29,0,0,1,7,3,0
0,8,60,1,0.0,0,0,1,5,2,0
1,12,30,1,10.0,0,0,1,2,4,1
0,21,30,1,32.95,0,0,1,3,1,1
0,3,30,2,4.16,0,0,1,11,1,0
0,0,30,2,0.0,0,0,1,5,7,0
1,7,30,1,13.33,0,0,1,3,7,0
1,6,30,2,0.0,0,0,1,6,5,0
1,34,30,1,37.81,0,0,1,4,3,0
0,6,60,3,6.67,0,0,1,6,7,1
0,18,90,1,0.0,0,0,0,6,1,1
1,26,30,2,6.1,0,0,1,7,3,0
0,5,30,3,212.5,0,0,0,10,7,0
1,7,30,2,25.0,0,0,1,5,7,0
1,15,30,1,0.0,0,0,1,4,4,0
1,14,60,1,8.0,0,0,1,4,4,0
1,12,30,1,27.0,0,0,1,3,4,0
0,2,60,2,8.08,0,0,0,6,4,1
0,29,45,1,33.96,0,0,1,4,4,1
1,65,60,1,27.24,0,0,0,3,4,0
0,3,30,1,25.46,0,0,0,3,4,0
1,36,90,1,40.0,0,0,0,4,4,0
0,2,60,1,31.71,0,0,0,3,4,1
0,0,90,1,39.26,0,0,0,4,4,0
1,80,30,1,0.0,0,0,0,3,4,0
0,23,30,1,13.89,0,0,0,3,4,0
1,37,30,1,70.0,0,0,0,4,4,0
1,5,30,1,35.0,0,0,0,1,7,0
1,27,90,2,0.0,0,0,1,6,0,1
1,90,60,2,0.0,0,0,1,8,5,0
0,13,60,1,0.0,0,0,1,3,4,1
0,5,45,2,5.64,0,0,0,3,7,0
